typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,marketGroupID,iconID,graphicID
2006,26,Omen,The Omen is a stereotypical example of the Amarrian School of thinking when it comes to ship design: thick armor and hard hitting lasers. Advancements in heat dissipation allow the Omen to fire its lasers faster than other ships without this technology.,13000000,118000,400,1,4,None,74,None,1065
11011,26,Guardian-Vexor,"The Vexor is a strong combat ship that is also geared to operate in a variety of other roles. The Vexor is especially useful for surveying in potentially hostile sectors as it can stay on duty for a very long time before having to return to base. Furthermore, it is well capable of defending itself against even concentrated attacks.
",10910000,115000,480,1,8,None,1699,None,1814
17634,26,Caracal Navy Issue,"Created specifically in order to counter the ever-increasing numbers of pirate invaders in Caldari territories, the Navy Issue Caracal has performed admirably in its task.  Sporting added defensive capability as well as increased fitting potential, it is seeing ever greater use in defense of the homeland.",9600000,101000,450,1,1,None,1370,None,1786
17709,26,Omen Navy Issue,"The Omen Navy Issue was originally conceived as a multipurpose search and rescue vessel with strong combat capabilities. In response to the increasing need for ships capable of countering frigate swarms, its designers additionally included a drone bay intended to give the ship a greater range of options when faced with mixed enemy squadrons. The end result is a somewhat more flexible offering than Amarr design philosophy generally dictates, but don't be fooled: this crusher still packs all the punch one would expect from a ship of the golden fleet.",10850000,101000,400,1,4,None,1370,None,1731
17713,26,Stabber Fleet Issue,"Responding to voices stating that the Stabber needed an upgrade to be viable as a fleet vessel of military standards, the Republic Fleet commissioned the creation of the Fleet Issue Stabber; a slower, hardier version of the original that packs quite a bit more firepower.  Being as new as it is on the battlefield, the Fleet Issue Stabber hasn't seen many large engagements yet, but its engineers as well as Fleet command are very optimistic about its performance.",10810000,101000,450,1,2,None,1370,None,1884
17715,26,Gila,"Taking what he had learned from his days in the Caldari Navy, Korako ??he Rabbit' Kosakami, Gurista leader, decided that he would rub salt in the State's wounds by souping up their designs and making strikes against his former masters in ships whose layout was obviously stolen from them.  To this end the Gila, bastard twin of the Moa, has served him well.",9600000,101000,440,1,1,None,1371,None,1824
17718,26,Phantasm,"As with other Sansha ships, not much is known about the origin of this design.  Its form -- while harshly alien in shape -- bears the mark of extremely advanced physics research, lines and corners coalescing to form a shape whose resilience and structural integrity are hard to match.  Coupled with advanced hardpoint technology and an extremely efficient powercore, the Phantasm's legendary status is well-deserved.
",9600000,101000,410,1,4,None,1371,None,1236
17720,26,Cynabal,"The Cynabal was one of the earliest designs put forth by the Angel Cartel, and to this day it remains their most-used.  The ship's origins are unknown, but as with most Cartel ships persistent rumors of Jovian influence continue to linger.  Whether these tales have basis in reality or not, the facts are on the table: the Cynabal is one of the fastest, most powerful cruisers to be found anywhere.",9047000,101000,400,1,2,None,1371,None,337
17722,26,Vigilant,"The Vigilant was the first Gallente design the Guardian Angels would steal and make their own, but it wouldn't be the last.  Building on the Thorax's natural strengths, it is a deadly vessel both by itself and in fleet tandem.  A group of these sluggers is a sight to fear.",9830000,101000,450,1,8,None,1371,None,1815
17843,26,Vexor Navy Issue,"The Vexor Navy-Issued cruiser was originally designed to carry advanced on-board technologies requiring a great deal of skill to operate, but at the last moment the Federation Navy decided to scrap the more complex designs in favor of simple upgrades to the standard Vexor's armor, shields, hull and drone bandwidth.  The result: a monster of a combat cruiser.
",11310000,112000,460,1,8,None,1370,None,1803
17922,26,Ashimmu,"In those of the Empire's regions where naughty children are frightened into submission with tales of the Blood Raiders and their gallery of horrors, the terrible spear of the Ashimmu is known by all as a bringer of things worse than death.  This is one of the few things that small children and capsule pilots generally agree upon.",11010000,118000,430,1,4,None,1371,None,2636
29336,26,Scythe Fleet Issue,"The Scythe Fleet Issue is a throwback to earlier days of Minmatar ship design, when the scarcity of resources meant that a single ship needed to be able to do almost everything. While often dubbed a ""mini-Typhoon"" for this reason, this versatile gunboat nonetheless has nowhere near the defensive capabilities of its larger ancestor. What it does bring to the table, however, is unparalleled agility and unpredictability. A squadron of these ships can be an immense thorn in the side of even the most able and well-equipped fleet commander.",10910000,89000,440,1,2,None,1370,None,1887
29337,26,Augoror Navy Issue,"The Navy-issued version of the Augoror cruiser is an extremely resilient piece of hardware able to provide very good support in fleet battles, but it is also a relatively nimble cruiser ideally suited for escort duties as well as smaller skirmishes.  Created to fill a void within the ranks of the traditionally slow and lumbering Amarrian fleet, this vessel has fit in perfectly.",10650000,101000,480,1,4,None,1370,None,1730
29340,26,Osprey Navy Issue,"Caldari ships have never been renowned for their speed. With this in mind, Caldari Navy engineers set about designing the Osprey Navy Issue. The fastest Caldari cruiser in existence and a formidable missile boat, this vessel gives Navy personnel and State loyalists alike greater opportunities to conduct true skirmish warfare than ever before.",11780000,107000,460,1,1,None,1370,None,1784
29344,26,Exequror Navy Issue,"The Exequror Navy Issue was commissioned by Federation Navy High Command in response to the proliferation of close-range blaster vessels on the modern stellar battlefield. While it doesn't boast the speed of some of its class counterparts, this up-close-and-personal gunboat nonetheless possesses some of the more advanced hybrid plasma-coil compression subsystems available, making it a lethal adversary in any upfront engagement.",11280000,112000,465,1,8,None,1370,None,1802
638,27,Raven,"The Raven is the powerhouse of the Caldari Navy. With its myriad launcher slots and powerful shields, few ships can rival it in strength or majesty.",99300000,486000,665,1,1,108750000,80,None,43
639,27,Tempest,"The Tempest is one of the Republic Fleet's key vessels; a versatile gunship proficient at long-range bombardment and capable of dishing out specialized types of damage with great effectiveness. A well-rounded squadron of Tempests has been proven time and time again to be an invaluable wild card in a fleet battle, one which opponents should ignore at their own peril.",99500000,450000,600,1,2,103750000,78,None,48
640,27,Scorpion,"The first Scorpion-class battleship was launched only a couple of years ago, and those that have been built are considered to be prototypes. Little is known of its capabilities, but what has been garnered suggests that the Scorpion is crammed to the brink with sophisticated hi-tech equipment that few can match.",103600000,468000,550,1,1,71250000,80,None,50
641,27,Megathron,"The Megathron has established itself as one of the most feared and respected battleships around. Since its first appearance almost two decades ago it has seen considerable service in the troublesome regions on the outskirts of the Federation, helping to expand and defend Gallentean influence there.",98400000,486000,675,1,8,105000000,81,None,64
642,27,Apocalypse,"In days past, only those in high favor with the Emperor could hope to earn the reward of commanding one of the majestic and powerful Apocalypse class battleships. In latter years, even though now in full market circulation, these golden, metallic monstrosities are still feared and respected as enduring symbols of Amarrian might.",97100000,495000,675,1,4,112500000,79,None,296
643,27,Armageddon,"The mighty Armageddon class is one of the enduring warhorses of the Amarr Empire. Once a juggernaut that steamrolled its way into battle, it has now taken on a more stately and calculated approach, sending out a web of drones in its place while it drains the enemy from a distance.",105200000,486000,600,1,4,66250000,79,None,297
644,27,Typhoon,"Much praised by its proponents and much maligned by its detractors, the Typhoon-class battleship has always been one of the most hotly debated spacefaring vessels around. Its distinguishing aspect - and the source of most of the controversy - is its sheer versatility, variously seen as either a lack of design focus or a deliberate freedom for pilot modification. ",100600000,414000,625,1,2,75000000,78,None,301
645,27,Dominix,"The Dominix is one of the old warhorses dating back to the Gallente-Caldari War. While no longer regarded as the king of the hill, it is by no means obsolete. Its formidable hulk and powerful drone arsenal means that anyone not in the largest and latest battleships will regret ever locking horns with it.",100250000,454500,600,1,8,62500000,81,None,318
11936,27,Apocalypse Imperial Issue,"Designed by master starship engineers and constructed in the royal shipyards of the Emperor himself, the imperial issue of the dreaded Apocalypse battleship is held in awe throughout the Empire. Given only as an award to those who have demonstrated their fealty to the Emperor in a most exemplary way, it is considered a huge honor to command -- let alone own -- one of these majestic and powerful battleships.",99300000,495000,675,1,4,112500000,1620,None,4515
